StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,PID,welcome,age_1,gender,country,time_us_1,ideology_1,pkp_h_1,pkp_i_1,pkp_u_1,pch_h_1,pch_i_1,pch_u_1,tmdp_h_1,tmdp_i_1,tmdp_u_1,whh_h_1,whh_i_1,whh_u_1,thls_h_1,thls_i_1,thls_u_1,ach_1_1,ach_2_1,ach_3_1,adr_h_1,adr_i_1,adr_u_1,elb_h_1,elb_i_1,elb_u_1,acr_h_1,acr_i_1,acr_u_1,jbd_h_1,jbd_i_1,jbd_u_1,scc_h_1,scc_i_1,scc_u_1,ddf_h_1,ddf_i_1,ddf_u_1,git_h_1,git_i_1,git_u_1,idb_h_1,idb_i_1,idb_u_1,ayc_h_1,ayc_i_1,ayc_u_1,sip_h_1,sip_i_1,sip_u_1,ecc_h_1,ecc_i_1,ecc_u_1,ccr_h_1,ccr_i_1,ccr_u_1,mbr_h_1,mbr_i_1,mbr_u_1,msn_h_1,msn_i_1,msn_u_1,mbw_h_1,mbw_i_1,mbw_u_1,mpsa_h_1,mpsa_i_1,mpsa_u_1,php_h_1,php_i_1,php_u_1,mmc_h_1,mmc_i_1,mmc_u_1,mmls_h_1,mmls_i_1,mmls_u_1,msas_h_1,msas_i_1,msas_u_1,ach_4_1,ach_5_1,ach_6_1,race,income,int_pol,pol_id,pol_id_5_TEXT,religion,religion_5_TEXT,education,db,PROLIFIC_PID
2019-11-07 10:55:04,2019-11-07 11:15:15,IP Address,65.175.166.137,100,1210,True,2019-11-07 11:15:15,R_e58v2UeUYsqjZbX,,,,,43.5475006103515625,-71.40720367431640625,anonymous,EN,I agree to participate,5c03fc30c776820001bdadb3,Understood! Begin survey.,34,Female,Yes,,2,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,very unexpected,very harmful,very immoral,moderately unexpected,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,slightly immoral,extremely unexpected,moderately harmful,slightly immoral,slightly unexpected,very harmful,very immoral,moderately unexpected,very harmful,very immoral,extremely unexpected,moderately harmful,very immoral,moderately unexpected,slightly harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,slightly unexpected,moderately harmful,slightly immoral,extremely unexpected,slightly harmful,not at all immoral,extremely unexpected,moderately harmful,slightly immoral,extremely unexpected,very harmful,moderately immoral,extremely unexpected,very harmful,slightly immoral,extremely unexpected,slightly harmful,slightly immoral,very unexpected,slightly harmful,slightly immoral,very unexpected,very harmful,very immoral,moderately unexpected,very harmful,very immoral,very unexpected,not at all harmful,not at all immoral,moderately unexpected,slightly harmful,very immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,Other,"$50,001 to $75,000",Very interested,Democrat,,Agnostic,,Bachelor's degree,Complete,5c03fc30c776820001bdadb3
2019-11-07 10:54:14,2019-11-07 11:15:54,IP Address,99.123.28.71,100,1300,True,2019-11-07 11:15:55,R_1mgPXeKzDBfYs4i,,,,,36.5673065185546875,-86.50589752197265625,anonymous,EN,I agree to participate,5ceee05cba80f00017f0a91e,Understood! Begin survey.,31,Male,Yes,,3,extremely harmful,very immoral,extremely unexpected,extremely harmful,very immoral,very unexpected,very harmful,moderately immoral,very unexpected,very harmful,extremely immoral,very unexpected,moderately harmful,very immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,moderately harmful,very immoral,very unexpected,moderately harmful,very immoral,very unexpected,very harmful,moderately immoral,very unexpected,very harmful,extremely immoral,very unexpected,extremely harmful,very immoral,very unexpected,moderately harmful,slightly immoral,slightly unexpected,moderately harmful,very immoral,moderately unexpected,very harmful,very immoral,very unexpected,very harmful,very immoral,extremely unexpected,very harmful,very immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,very harmful,extremely immoral,very unexpected,moderately harmful,moderately immoral,very unexpected,very harmful,moderately immoral,very unexpected,very harmful,moderately immoral,very unexpected,extremely harmful,very immoral,very unexpected,moderately harmful,slightly immoral,slightly unexpected,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,very unexpected,very harmful,very immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$50,001 to $75,000",Not very interested,Democrat,,Religious,,Bachelor's degree,Complete,5ceee05cba80f00017f0a91e
2019-11-07 11:00:37,2019-11-07 11:17:17,IP Address,50.49.140.179,100,999,True,2019-11-07 11:17:18,R_3fv2QoRVPVCxzKb,,,,,43.0908050537109375,-77.4347991943359375,anonymous,EN,I agree to participate,5c6d8aa9701e050001338a3e,Understood! Begin survey.,53,Male,Yes,,3,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,very unexpected,very harmful,moderately immoral,moderately unexpected,moderately harmful,moderately immoral,very unexpected,very harmful,extremely immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,moderately harmful,moderately immoral,slightly unexpected,moderately harmful,moderately immoral,moderately unexpected,extremely harmful,very immoral,moderately unexpected,very harmful,very immoral,extremely unexpected,moderately harmful,moderately immoral,slightly unexpected,slightly harmful,not at all immoral,slightly unexpected,not at all harmful,not at all immoral,not at all unexpected,very harmful,slightly immoral,moderately unexpected,slightly harmful,not at all immoral,moderately unexpected,moderately harmful,slightly immoral,very unexpected,very harmful,very immoral,very unexpected,very harmful,moderately immoral,extremely unexpected,moderately harmful,moderately immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,extremely harmful,extremely immoral,very unexpected,very harmful,moderately immoral,slightly unexpected,slightly harmful,not at all immoral,slightly unexpected,not at all harmful,not at all immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,moderately harmful,moderately immoral,moderately unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"Less than $25,000",Very interested,Democrat,,Something else (Please Specify),"Spiritual ",Bachelor's degree,Complete,5c6d8aa9701e050001338a3e
2019-11-07 10:55:06,2019-11-07 11:17:43,IP Address,65.6.88.165,100,1357,True,2019-11-07 11:17:44,R_1IMdYDEgSgvhFGw,,,,,30.0034942626953125,-90.060699462890625,anonymous,EN,I agree to participate,5d92aaea27fdac001b8fe0c0,Understood! Begin survey.,34,Male,Yes,,2,extremely harmful,very immoral,very unexpected,very harmful,very immoral,moderately unexpected,very harmful,very immoral,extremely unexpected,moderately harmful,moderately immoral,very unexpected,extremely harmful,very immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,very harmful,very immoral,very unexpected,moderately harmful,very immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,very harmful,extremely immoral,very unexpected,very harmful,very immoral,moderately unexpected,very harmful,moderately immoral,moderately unexpected,very harmful,moderately immoral,moderately unexpected,moderately harmful,moderately immoral,very unexpected,slightly harmful,moderately immoral,moderately unexpected,very harmful,very immoral,extremely unexpected,very harmful,very immoral,moderately unexpected,very harmful,very immoral,extremely unexpected,very harmful,moderately immoral,moderately unexpected,very harmful,very immoral,very unexpected,moderately harmful,very immoral,very unexpected,very harmful,very immoral,extremely unexpected,slightly harmful,moderately immoral,moderately unexpected,very harmful,extremely immoral,very unexpected,very harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,very unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$50,001 to $75,000",Somewhat interested,Democrat,,Religious,,Bachelor's degree,Complete,5d92aaea27fdac001b8fe0c0
2019-11-07 10:59:43,2019-11-07 11:19:21,IP Address,65.249.163.179,100,1177,True,2019-11-07 11:19:22,R_qUYLMcEWuoVcuSB,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,I agree to participate,5bfaed16e2562a0001ce0ff4,Understood! Begin survey.,41,Male,Yes,,1,very harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,extremely immoral,very unexpected,very harmful,very immoral,very unexpected,moderately harmful,slightly immoral,moderately unexpected,extremely harmful,not at all immoral,moderately unexpected,extremely harmful,very immoral,very unexpected,very harmful,very immoral,extremely unexpected,slightly harmful,moderately immoral,moderately unexpected,very harmful,very immoral,very unexpected,very harmful,very immoral,moderately unexpected,very harmful,extremely immoral,very unexpected,very harmful,very immoral,extremely unexpected,very harmful,extremely immoral,very unexpected,very harmful,very immoral,very unexpected,very harmful,extremely immoral,extremely unexpected,very harmful,extremely immoral,very unexpected,moderately harmful,moderately immoral,very unexpected,very harmful,extremely immoral,very unexpected,very harmful,very immoral,very unexpected,extremely harmful,extremely immoral,very unexpected,very harmful,very immoral,very unexpected,very harmful,extremely immoral,very unexpected,not at all harmful,moderately immoral,slightly unexpected,not at all harmful,not at all immoral,not at all unexpected,very harmful,extremely immoral,very unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$100,000 or more",Very interested,Republican,,Religious,,Graduate or professional degree,Complete,5bfaed16e2562a0001ce0ff4
2019-11-07 11:00:49,2019-11-07 11:19:43,IP Address,141.214.17.234,100,1133,True,2019-11-07 11:19:43,R_2hqgVDI3E1fDpN7,,,,,42.306793212890625,-83.705902099609375,anonymous,EN,I agree to participate,581649f0b434f0000184d2a9,Understood! Begin survey.,26,Female,Yes,,2,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,very unexpected,very harmful,extremely immoral,slightly unexpected,extremely harmful,extremely immoral,very unexpected,very harmful,moderately immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,moderately harmful,very immoral,moderately unexpected,moderately harmful,slightly immoral,slightly unexpected,moderately harmful,very immoral,slightly unexpected,very harmful,extremely immoral,extremely unexpected,very harmful,very immoral,slightly unexpected,slightly harmful,slightly immoral,not at all unexpected,not at all harmful,slightly immoral,slightly unexpected,very harmful,moderately immoral,moderately unexpected,slightly harmful,slightly immoral,not at all unexpected,moderately harmful,very immoral,slightly unexpected,very harmful,very immoral,moderately unexpected,moderately harmful,slightly immoral,extremely unexpected,very harmful,moderately immoral,extremely unexpected,moderately harmful,moderately immoral,slightly unexpected,very harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,very unexpected,slightly harmful,moderately immoral,moderately unexpected,slightly harmful,moderately immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$25,001 to $50,000",Somewhat interested,Democrat,,Agnostic,,Bachelor's degree,Complete,581649f0b434f0000184d2a9
2019-11-07 10:57:19,2019-11-07 11:27:59,IP Address,24.111.151.118,100,1839,True,2019-11-07 11:28:00,R_1GJ5SjOToG58zaZ,,,,,47.897705078125,-97.039398193359375,anonymous,EN,I agree to participate,5bb3d470a1aed700011f6575,Understood! Begin survey.,32,Female,Yes,,2,very harmful,very immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,very harmful,very immoral,slightly unexpected,moderately harmful,slightly immoral,slightly unexpected,very harmful,moderately immoral,moderately unexpected,extremely harmful,not at all immoral,moderately unexpected,moderately harmful,moderately immoral,slightly unexpected,moderately harmful,moderately immoral,slightly unexpected,very harmful,moderately immoral,slightly unexpected,moderately harmful,very immoral,very unexpected,moderately harmful,moderately immoral,slightly unexpected,slightly harmful,slightly immoral,not at all unexpected,not at all harmful,not at all immoral,slightly unexpected,slightly harmful,not at all immoral,moderately unexpected,moderately harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,moderately harmful,slightly immoral,slightly unexpected,moderately harmful,slightly immoral,very unexpected,slightly harmful,not at all immoral,slightly unexpected,moderately harmful,slightly immoral,slightly unexpected,very harmful,moderately immoral,slightly unexpected,very harmful,moderately immoral,slightly unexpected,slightly harmful,slightly immoral,moderately unexpected,slightly harmful,slightly immoral,moderately unexpected,very harmful,very immoral,very unexpected,very harmful,extremely immoral,very unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$25,001 to $50,000",Somewhat interested,Democrat,,An atheist,,Some college,Complete,5bb3d470a1aed700011f6575
2019-11-07 10:54:31,2019-11-07 11:33:53,IP Address,75.130.231.162,100,2362,True,2019-11-07 11:33:54,R_2Ey02Ufd595PcZD,,,,,42.2440948486328125,-71.9906005859375,anonymous,EN,I agree to participate,5be0a65507684000010cf0f9,Understood! Begin survey.,30,Female,Yes,,3,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,moderately harmful,moderately immoral,slightly unexpected,very harmful,very immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,very harmful,very immoral,very unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,moderately immoral,moderately unexpected,very harmful,very immoral,very unexpected,very harmful,very immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,moderately harmful,moderately immoral,slightly unexpected,moderately harmful,moderately immoral,very unexpected,slightly harmful,slightly immoral,moderately unexpected,very harmful,very immoral,very unexpected,moderately harmful,moderately immoral,moderately unexpected,slightly harmful,moderately immoral,moderately unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,moderately immoral,very unexpected,moderately harmful,very immoral,slightly unexpected,very harmful,very immoral,slightly unexpected,moderately harmful,moderately immoral,moderately unexpected,very harmful,very immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$75,001 to $99,999",Very interested,Democrat,,Agnostic,,Bachelor's degree,Complete,5be0a65507684000010cf0f9
2019-11-07 12:15:15,2019-11-07 12:19:47,IP Address,107.194.175.4,100,271,True,2019-11-07 12:19:47,R_Z2z3rL5XYD3haF3,,,,,42.51800537109375,-83.15760040283203125,anonymous,EN,I agree to participate,5d5c98f6121fc80001960e82,Understood! Begin survey.,25,Male,Yes,,2,extremely harmful,very immoral,extremely unexpected,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,very unexpected,very harmful,very immoral,very unexpected,extremely harmful,very immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,moderately harmful,moderately immoral,not at all unexpected,extremely harmful,extremely immoral,not at all unexpected,very harmful,extremely immoral,moderately unexpected,slightly harmful,slightly immoral,very unexpected,very harmful,slightly immoral,slightly unexpected,slightly harmful,moderately immoral,slightly unexpected,very harmful,extremely immoral,very unexpected,slightly harmful,very immoral,very unexpected,slightly harmful,slightly immoral,extremely unexpected,extremely harmful,very immoral,very unexpected,moderately harmful,extremely immoral,very unexpected,extremely harmful,moderately immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,moderately harmful,very immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,slightly harmful,extremely immoral,very unexpected,moderately harmful,moderately immoral,moderately unexpected,very harmful,very immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,very immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,Other,"$100,000 or more",Very interested,Democrat,,Agnostic,,Graduate or professional degree,Complete,5d5c98f6121fc80001960e82
2019-11-07 13:28:25,2019-11-07 13:35:09,IP Address,70.63.203.39,100,404,True,2019-11-07 13:35:10,R_2ZBSOKp7ei74UCv,,,,,36.021697998046875,-79.78389739990234375,anonymous,EN,I agree to participate,5c1ffe5295f978000173df84,Understood! Begin survey.,60,Male,Yes,,2,extremely harmful,very immoral,extremely unexpected,extremely harmful,extremely immoral,very unexpected,very harmful,very immoral,very unexpected,extremely harmful,moderately immoral,very unexpected,extremely harmful,very immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,moderately immoral,slightly unexpected,moderately harmful,very immoral,slightly unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,very immoral,very unexpected,moderately harmful,moderately immoral,slightly unexpected,slightly harmful,slightly immoral,not at all unexpected,not at all harmful,not at all immoral,slightly unexpected,slightly harmful,slightly immoral,very unexpected,slightly harmful,not at all immoral,slightly unexpected,moderately harmful,not at all immoral,very unexpected,very harmful,very immoral,very unexpected,not at all harmful,not at all immoral,very unexpected,very harmful,very immoral,very unexpected,very harmful,moderately immoral,very unexpected,very harmful,very immoral,moderately unexpected,moderately harmful,very immoral,moderately unexpected,slightly harmful,moderately immoral,moderately unexpected,very harmful,moderately immoral,very unexpected,very harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$25,001 to $50,000",Very interested,Democrat,,Agnostic,,Some college,Complete,5c1ffe5295f978000173df84
